,player,info_state,actions
"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 3 ","{'Player 0 chose: 5': 0.4968606778652223, 'Player 0 chose: 0': 0.5031393221347777}"
"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.497623754236353, 'Player 1 chose: 4': 0.00016153208020098847, 'Player 1 chose: 3': 0.00016153208020098847, 'Player 1 chose: 2': 0.00016153208020098847, 'Player 1 chose: 1': 0.00016153208020098847, 'Player 1 chose: 0': 0.501730117442843}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 5 ","{'Player 0 chose: 5': 0.5004808607070471, 'Player 0 chose: 0': 0.49951913929295283}"
"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.5017664322512566, 'Player 1 chose: 4': 0.0004158237459563326, 'Player 1 chose: 3': 0.0004158237459563326, 'Player 1 chose: 2': 0.0004158237459563326, 'Player 1 chose: 1': 0.0004158237459563326, 'Player 1 chose: 0': 0.49657027276491805}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 0 ","{'Player 0 chose: 5': 0.5027405355417129, 'Player 0 chose: 0': 0.4972594644582869}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.49713737264124686, 'Player 1 chose: 4': 0.0001615320801997952, 'Player 1 chose: 3': 0.0001615320801997952, 'Player 1 chose: 2': 0.0001615320801997952, 'Player 1 chose: 1': 0.0001615320801997952, 'Player 1 chose: 0': 0.502216499037954}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 3 ","{'Player 0 chose: 5': 0.5027405355500824, 'Player 0 chose: 0': 0.49725946444991764}"
"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.4971373726406148, 'Player 1 chose: 4': 0.00016153208020098852, 'Player 1 chose: 3': 0.00016153208020098852, 'Player 1 chose: 2': 0.00016153208020098852, 'Player 1 chose: 1': 0.00016153208020098852, 'Player 1 chose: 0': 0.5022164990385812}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 3 4 ","{'Player 0 chose: 5': 0.5032364577634679, 'Player 0 chose: 0': 0.4967635422365321}"
"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.5042875308225002, 'Player 1 chose: 4': 0.001534502848089286, 'Player 1 chose: 3': 0.001534502848089286, 'Player 1 chose: 2': 0.001534502848089286, 'Player 1 chose: 1': 0.001534502848089286, 'Player 1 chose: 0': 0.48957445778514247}"
"Current player: 0
Round: 2
Coin Player Choices: 2 
Estimator Guesses: 4 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 2 
Estimator Guesses: 4 ","{'Player 0 chose: 4': 0.10628132519247242, 'Player 0 chose: 3': 0.3416215621580579, 'Player 0 chose: 5': 0.21047555049141178, 'Player 0 chose: 0': 0.3416215621580579}"
"Current player: 1
Round: 2
Estimator Guesses: 4 
Coin Player Choices: 2 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 4 
Coin Player Choices: 2 ","{'Player 1 chose: 5': 0.07982978549359121, 'Player 1 chose: 4': 0.32237787165564086, 'Player 1 chose: 3': 0.2440888057034013, 'Player 1 chose: 2': 0.05480736572198264, 'Player 1 chose: 1': 0.05480736572198264, 'Player 1 chose: 0': 0.2440888057034013}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 1 ","{'Player 0 chose: 5': 0.3333333333333333, 'Player 0 chose: 4': 0.3333333333333333, 'Player 0 chose: 3': 0.3333333333333333}"
"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 2 ","{'Player 0 chose: 5': 0.3333333333333333, 'Player 0 chose: 4': 0.3333333333333333, 'Player 0 chose: 3': 0.3333333333333333}"
"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 3 ","{'Player 0 chose: 5': 0.2162156237904516, 'Player 0 chose: 4': 0.39189218810477555, 'Player 0 chose: 3': 0.3918921881047729}"
"Current player: 1
Round: 3
Estimator Guesses: 4 3 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 3 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.3486765300124802, 'Player 1 chose: 4': 0.2695270778102375, 'Player 1 chose: 3': 0.269527077810239, 'Player 1 chose: 2': 0.03742310478901445, 'Player 1 chose: 1': 0.03742310478901445, 'Player 1 chose: 0': 0.03742310478901445}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 4 ","{'Player 0 chose: 5': 0.14990025278359656, 'Player 0 chose: 4': 0.42504987360820173, 'Player 0 chose: 3': 0.42504987360820173}"
"Current player: 1
Round: 3
Estimator Guesses: 4 4 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 4 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.27028243487317843, 'Player 1 chose: 4': 0.20968064523898494, 'Player 1 chose: 3': 0.20968064523898494, 'Player 1 chose: 2': 0.10345209154961724, 'Player 1 chose: 1': 0.10345209154961724, 'Player 1 chose: 0': 0.10345209154961724}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 4 5 ","{'Player 0 chose: 5': 0.31382097552852994, 'Player 0 chose: 4': 0.3430895122357351, 'Player 0 chose: 3': 0.34308951223573503}"
"Current player: 1
Round: 3
Estimator Guesses: 4 5 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 5 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.22423449212765248, 'Player 1 chose: 4': 0.21624454464152834, 'Player 1 chose: 3': 0.21624454464152834, 'Player 1 chose: 2': 0.11442547286309691, 'Player 1 chose: 1': 0.11442547286309691, 'Player 1 chose: 0': 0.11442547286309691}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 0 ","{'Player 0 chose: 4': 0.39189218810477555, 'Player 0 chose: 5': 0.2162156237904516, 'Player 0 chose: 0': 0.3918921881047729}"
"Current player: 1
Round: 3
Estimator Guesses: 4 0 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 0 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.3486765300124802, 'Player 1 chose: 4': 0.2695270778102375, 'Player 1 chose: 3': 0.03742310478901445, 'Player 1 chose: 2': 0.03742310478901445, 'Player 1 chose: 1': 0.03742310478901445, 'Player 1 chose: 0': 0.269527077810239}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 1 ","{'Player 0 chose: 4': 0.3333333333333333, 'Player 0 chose: 5': 0.3333333333333333, 'Player 0 chose: 0': 0.3333333333333333}"
"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 2 ","{'Player 0 chose: 4': 0.3333333333333333, 'Player 0 chose: 5': 0.3333333333333333, 'Player 0 chose: 0': 0.3333333333333333}"
"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 4 ","{'Player 0 chose: 4': 0.42504987360820173, 'Player 0 chose: 5': 0.14990025278359656, 'Player 0 chose: 0': 0.42504987360820173}"
"Current player: 1
Round: 3
Estimator Guesses: 4 4 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 4 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.27028243487317843, 'Player 1 chose: 4': 0.20968064523898494, 'Player 1 chose: 3': 0.10345209154961724, 'Player 1 chose: 2': 0.10345209154961724, 'Player 1 chose: 1': 0.10345209154961724, 'Player 1 chose: 0': 0.20968064523898494}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 4 5 ","{'Player 0 chose: 4': 0.3430895122357351, 'Player 0 chose: 5': 0.31382097552852994, 'Player 0 chose: 0': 0.34308951223573503}"
"Current player: 1
Round: 3
Estimator Guesses: 4 5 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 5 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.22423449212765248, 'Player 1 chose: 4': 0.21624454464152834, 'Player 1 chose: 3': 0.11442547286309691, 'Player 1 chose: 2': 0.11442547286309691, 'Player 1 chose: 1': 0.11442547286309691, 'Player 1 chose: 0': 0.21624454464152834}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 0 ","{'Player 0 chose: 5': 0.908328501423284, 'Player 0 chose: 0': 0.0916714985767159}"
"Current player: 1
Round: 3
Estimator Guesses: 4 0 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 0 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.39658547918902504, 'Player 1 chose: 4': 0.03742310478901445, 'Player 1 chose: 3': 0.03742310478901445, 'Player 1 chose: 2': 0.03742310478901445, 'Player 1 chose: 1': 0.03742310478901445, 'Player 1 chose: 0': 0.4537221016549173}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 3 ","{'Player 0 chose: 5': 0.908328501423284, 'Player 0 chose: 0': 0.0916714985767159}"
"Current player: 1
Round: 3
Estimator Guesses: 4 3 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 3 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.39658547918902504, 'Player 1 chose: 4': 0.03742310478901445, 'Player 1 chose: 3': 0.03742310478901445, 'Player 1 chose: 2': 0.03742310478901445, 'Player 1 chose: 1': 0.03742310478901445, 'Player 1 chose: 0': 0.4537221016549173}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 4 5 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 4 5 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 5 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.27114905427380614, 'Player 1 chose: 4': 0.11442547286309693, 'Player 1 chose: 3': 0.11442547286309693, 'Player 1 chose: 2': 0.11442547286309693, 'Player 1 chose: 1': 0.11442547286309693, 'Player 1 chose: 0': 0.27114905427380614}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 0 ","{'Player 0 chose: 5': 0.5176502146403018, 'Player 0 chose: 0': 0.48234978535969825}"
"Current player: 1
Round: 3
Estimator Guesses: 4 0 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 0 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.4220247149544369, 'Player 1 chose: 4': 0.03742310478901445, 'Player 1 chose: 3': 0.03742310478901445, 'Player 1 chose: 2': 0.03742310478901445, 'Player 1 chose: 1': 0.03742310478901445, 'Player 1 chose: 0': 0.4282828658895054}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 3 ","{'Player 0 chose: 5': 0.5176502146403018, 'Player 0 chose: 0': 0.48234978535969825}"
"Current player: 1
Round: 3
Estimator Guesses: 4 3 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 3 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.4220247149544369, 'Player 1 chose: 4': 0.03742310478901445, 'Player 1 chose: 3': 0.03742310478901445, 'Player 1 chose: 2': 0.03742310478901445, 'Player 1 chose: 1': 0.03742310478901445, 'Player 1 chose: 0': 0.4282828658895054}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 4 4 ","{'Player 0 chose: 5': 0.014695082711807453, 'Player 0 chose: 0': 0.9853049172881925}"
"Current player: 1
Round: 3
Estimator Guesses: 4 4 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 4 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.34119090629684196, 'Player 1 chose: 4': 0.10345209154961724, 'Player 1 chose: 3': 0.10345209154961724, 'Player 1 chose: 2': 0.10345209154961724, 'Player 1 chose: 1': 0.10345209154961724, 'Player 1 chose: 0': 0.24500072750468904}"
"Current player: 0
Round: 2
Coin Player Choices: 2 
Estimator Guesses: 5 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 2 
Estimator Guesses: 5 ","{'Player 0 chose: 4': 0.0012021704539609173, 'Player 0 chose: 3': 0.3183646650809092, 'Player 0 chose: 5': 0.3620684993842185, 'Player 0 chose: 0': 0.31836466508091144}"
"Current player: 1
Round: 2
Estimator Guesses: 5 
Coin Player Choices: 2 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 5 
Coin Player Choices: 2 ","{'Player 1 chose: 5': 0.09577269822134919, 'Player 1 chose: 4': 0.4142593209930483, 'Player 1 chose: 3': 0.1792309727046886, 'Player 1 chose: 2': 0.06575301768811535, 'Player 1 chose: 1': 0.06575301768811535, 'Player 1 chose: 0': 0.17923097270468322}"
